t(secs),mass_residual
0.2202,0.314988
0.22035,0.314966
0.2205,0.314945
0.22065,0.314926
0.2208,0.314908
0.22095,0.314891
0.2211,0.314876
0.22125,0.314862
0.2214,0.314849
0.22155,0.314837
0.2217,0.314826
0.22185,0.314817
0.222,0.314808
0.22215,0.314801
0.2223,0.314794
0.22245,0.314789
0.2226,0.314784
0.22275,0.31478
0.2229,0.314777
0.22305,0.314775
0.2232,0.314774
0.22335,0.314773
0.2235,0.314773
0.22365,0.314774
0.2238,0.314776
0.22395,0.314778
0.2241,0.314781
0.22425,0.314785
0.2244,0.314789
0.22455,0.314794
0.2247,0.3148
0.22485,0.314806
0.225,0.314812
0.22515,0.314819
0.2253,0.314827
0.22545,0.314835
0.2256,0.314843
0.22575,0.314852
0.2259,0.314862
0.22605,0.314871
0.2262,0.314882
0.22635,0.314892
0.2265,0.314903
0.22665,0.314914
0.2268,0.314925
0.22695,0.314937
0.2271,0.314949
0.22725,0.314962
0.2274,0.314974
0.22755,0.314987
0.2277,0.315001
0.22785,0.315014
0.228,0.315028
0.22815,0.315042
0.2283,0.315057
0.22845,0.315071
0.2286,0.315086
0.22875,0.315102
0.2289,0.315117
0.22905,0.315133
0.2292,0.31515
0.22935,0.315167
0.2295,0.315184
0.22965,0.315201
0.2298,0.315219
0.22995,0.315237
0.2301,0.315255
0.23025,0.315274
0.2304,0.315292
0.23055,0.315312
0.2307,0.315331
0.23085,0.315351
0.231,0.315371
0.23115,0.315391
0.2313,0.315412
0.23145,0.315433
0.2316,0.315454
0.23175,0.315476
0.2319,0.315498
0.23205,0.31552
0.2322,0.315543
0.23235,0.315566
0.2325,0.315589
0.23265,0.315613
0.2328,0.315636
0.23295,0.31566
0.2331,0.315685
0.23325,0.31571
0.2334,0.315735
0.23355,0.315761
0.2337,0.315787
0.23385,0.315813
0.234,0.315839
0.23415,0.315866
0.2343,0.315893
0.23445,0.31592
0.2346,0.315947
0.23475,0.315975
0.2349,0.316003
0.23505,0.316031
0.2352,0.31606
0.23535,0.316089
0.2355,0.316118
0.23565,0.316147
0.2358,0.316176
0.23595,0.316206
0.2361,0.316236
0.23625,0.316266
0.2364,0.316296
0.23655,0.316327
0.2367,0.316358
0.23685,0.316389
0.237,0.316421
0.23715,0.316453
0.2373,0.316484
0.23745,0.316517
0.2376,0.316549
0.23775,0.316582
0.2379,0.316615
0.23805,0.316649
0.2382,0.316682
0.23835,0.316716
0.2385,0.31675
0.23865,0.316784
0.2388,0.316819
0.23895,0.316854
0.2391,0.31689
0.23925,0.316925
0.2394,0.316961
0.23955,0.316997
0.2397,0.317034
0.23985,0.317071
0.24,0.317108
0.24015,0.317145
0.2403,0.317183
0.24045,0.317221
0.2406,0.317259
0.24075,0.317298
0.2409,0.317337
0.24105,0.317376
0.2412,0.317415
0.24135,0.317455
0.2415,0.317495
0.24165,0.317535
0.2418,0.317576
0.24195,0.317617
0.2421,0.317658
0.24225,0.3177
0.2424,0.317742
0.24255,0.317784
0.2427,0.317826
0.24285,0.317869
0.243,0.317912
0.24315,0.317955
0.2433,0.317999
0.24345,0.318043
0.2436,0.318087
0.24375,0.318132
0.2439,0.318176
0.24405,0.318222
0.2442,0.318267
0.24435,0.318313
0.2445,0.318359
0.24465,0.318406
0.2448,0.318453
0.24495,0.3185
0.2451,0.318548
0.24525,0.318596
0.2454,0.318644
0.24555,0.318693
0.2457,0.318742
0.24585,0.318791
0.246,0.318841
0.24615,0.318892
0.2463,0.318942
0.24645,0.318993
0.2466,0.319044
0.24675,0.319096
0.2469,0.319148
0.24705,0.3192
0.2472,0.319253
0.24735,0.319306
0.2475,0.31936
0.24765,0.319413
0.2478,0.319468
0.24795,0.319522
0.2481,0.319577
0.24825,0.319632
0.2484,0.319687
0.24855,0.319743
0.2487,0.319799
0.24885,0.319856
0.249,0.319912
0.24915,0.319969
0.2493,0.320026
0.24945,0.320084
0.2496,0.320142
0.24975,0.3202
0.2499,0.320258
0.25005,0.320317
0.2502,0.320376
0.25035,0.320435
0.2505,0.320495
0.25065,0.320555
0.2508,0.320615
0.25095,0.320675
0.2511,0.320735
0.25125,0.320796
0.2514,0.320857
0.25155,0.320919
0.2517,0.32098
0.25185,0.321042
0.252,0.321104
0.25215,0.321166
0.2523,0.321229
0.25245,0.321292
0.2526,0.321355
0.25275,0.321417
0.2529,0.321481
0.25305,0.321545
0.2532,0.321608
0.25335,0.321672
0.2535,0.321737
0.25365,0.321801
0.2538,0.321865
0.25395,0.32193
0.2541,0.321995
0.25425,0.32206
0.2544,0.322126
0.25455,0.322191
0.2547,0.322257
0.25485,0.322323
0.255,0.322389
0.25515,0.322455
0.2553,0.322522
0.25545,0.322589
0.2556,0.322656
0.25575,0.322723
0.2559,0.32279
0.25605,0.322858
0.2562,0.322926
0.25635,0.322994
0.2565,0.323062
0.25665,0.323131
0.2568,0.323199
0.25695,0.323268
0.2571,0.323337
0.25725,0.323406
0.2574,0.323476
0.25755,0.323545
0.2577,0.323615
0.25785,0.323685
0.258,0.323755
0.25815,0.323826
0.2583,0.323896
0.25845,0.323967
0.2586,0.324038
0.25875,0.324109
0.2589,0.324181
0.25905,0.324252
0.2592,0.324324
0.25935,0.324396
0.2595,0.324468
0.25965,0.32454
0.2598,0.324613
0.25995,0.324686
0.2601,0.324759
0.26025,0.324832
0.2604,0.324905
0.26055,0.324978
0.2607,0.325052
0.26085,0.325126
0.261,0.3252
0.26115,0.325274
0.2613,0.325348
0.26145,0.325423
0.2616,0.325498
0.26175,0.325573
0.2619,0.325648
0.26205,0.325723
0.2622,0.325798
0.26235,0.325874
0.2625,0.325949
0.26265,0.326025
0.2628,0.326101
0.26295,0.326177
0.2631,0.326254
0.26325,0.32633
0.2634,0.326406
0.26355,0.326483
0.2637,0.32656
0.26385,0.326637
0.264,0.326714
0.26415,0.326791
0.2643,0.326869
0.26445,0.326946
0.2646,0.327024
0.26475,0.327101
0.2649,0.327179
0.26505,0.327257
0.2652,0.327335
0.26535,0.327413
0.2655,0.327491
0.26565,0.32757
0.2658,0.327649
0.26595,0.327727
0.2661,0.327806
0.26625,0.327885
0.2664,0.327964
0.26655,0.328043
0.2667,0.328122
0.26685,0.328202
0.267,0.328281
0.26715,0.328361
0.2673,0.328441
0.26745,0.328521
0.2676,0.3286
0.26775,0.32868
0.2679,0.328761
0.26805,0.328841
0.2682,0.328922
0.26835,0.329002
0.2685,0.329083
0.26865,0.329164
0.2688,0.329245
0.26895,0.329326
0.2691,0.329407
0.26925,0.329488
0.2694,0.32957
0.26955,0.329651
0.2697,0.329733
0.26985,0.329815
0.27,0.329898
0.27015,0.32998
0.2703,0.330062
0.27045,0.330145
0.2706,0.330228
0.27075,0.330311
0.2709,0.330394
0.27105,0.330478
0.2712,0.330561
0.27135,0.330645
0.2715,0.330729
0.27165,0.330813
0.2718,0.330898
0.27195,0.330982
0.2721,0.331067
0.27225,0.331152
0.2724,0.331237
0.27255,0.331323
0.2727,0.331408
0.27285,0.331494
0.273,0.33158
0.27315,0.331667
0.2733,0.331754
0.27345,0.33184
0.2736,0.331928
0.27375,0.332016
0.2739,0.332103
0.27405,0.332192
0.2742,0.33228
0.27435,0.332369
0.2745,0.332458
0.27465,0.332548
0.2748,0.332638
0.27495,0.332728
0.2751,0.332819
0.27525,0.33291
0.2754,0.333002
0.27555,0.333094
0.2757,0.333187
0.27585,0.33328
0.276,0.333374
0.27615,0.333469
0.2763,0.333564
0.27645,0.33366
0.2766,0.333757
0.27675,0.333854
0.2769,0.333952
0.27705,0.334051
0.2772,0.33415
0.27735,0.334251
0.2775,0.334352
0.27765,0.334454
0.2778,0.334558
0.27795,0.334662
0.2781,0.334767
0.27825,0.334874
0.2784,0.334982
0.27855,0.335091
0.2787,0.335202
0.27885,0.335314
0.279,0.335427
0.27915,0.335542
0.2793,0.335659
0.27945,0.335778
0.2796,0.335898
0.27975,0.33602
0.2799,0.336144
0.28005,0.336269
0.2802,0.336397
0.28035,0.336527
0.2805,0.336659
0.28065,0.336794
0.2808,0.33693
0.28095,0.337069
0.2811,0.337209
0.28125,0.337353
0.2814,0.337499
0.28155,0.337647
0.2817,0.337797
0.28185,0.33795
0.282,0.338105
0.28215,0.338263
0.2823,0.338423
0.28245,0.338586
0.2826,0.338751
0.28275,0.33892
0.2829,0.339091
0.28305,0.339265
0.2832,0.339442
0.28335,0.339622
0.2835,0.339804
0.28365,0.33999
0.2838,0.340179
0.28395,0.340372
0.2841,0.340567
0.28425,0.340765
0.2844,0.340966
0.28455,0.341171
0.2847,0.341378
0.28485,0.341589
0.285,0.341804
0.28515,0.342021
0.2853,0.342242
0.28545,0.342467
0.2856,0.342695
0.28575,0.342927
0.2859,0.343162
0.28605,0.343401
0.2862,0.343644
0.28635,0.343891
0.2865,0.344141
0.28665,0.344397
0.2868,0.344656
0.28695,0.344919
0.2871,0.345186
0.28725,0.345458
0.2874,0.345734
0.28755,0.346013
0.2877,0.346298
0.28785,0.346588
0.288,0.346882
0.28815,0.347182
0.2883,0.347487
0.28845,0.347797
0.2886,0.348112
0.28875,0.348431
0.2889,0.348756
0.28905,0.349085
0.2892,0.34942
0.28935,0.349759
0.2895,0.350103
0.28965,0.350452
0.2898,0.350805
0.28995,0.351164
0.2901,0.351527
0.29025,0.351895
0.2904,0.352268
0.29055,0.352646
0.2907,0.353029
0.29085,0.353416
0.291,0.353808
0.29115,0.354205
0.2913,0.354607
0.29145,0.355014
0.2916,0.355425
0.29175,0.355841
0.2919,0.356262
0.29205,0.356687
0.2922,0.357117
0.29235,0.357552
0.2925,0.357991
0.29265,0.358434
0.2928,0.358883
0.29295,0.359336
0.2931,0.359793
0.29325,0.360255
0.2934,0.360722
0.29355,0.361193
0.2937,0.361668
0.29385,0.362148
0.294,0.362632
0.29415,0.363121
0.2943,0.363613
0.29445,0.364109
0.2946,0.364609
0.29475,0.365112
0.2949,0.36562
0.29505,0.36613
0.2952,0.366644
0.29535,0.367161
0.2955,0.367681
0.29565,0.368203
0.2958,0.368729
0.29595,0.369256
0.2961,0.369785
0.29625,0.370317
0.2964,0.37085
0.29655,0.371385
0.2967,0.371921
0.29685,0.372459
0.297,0.372998
0.29715,0.373537
0.2973,0.374077
0.29745,0.374618
0.2976,0.375158
0.29775,0.375699
0.2979,0.37624
0.29805,0.376781
0.2982,0.377321
0.29835,0.377861
0.2985,0.378401
0.29865,0.378941
0.2988,0.379479
0.29895,0.380018
0.2991,0.380555
0.29925,0.381093
0.2994,0.381629
0.29955,0.382164
0.2997,0.382699
0.29985,0.383232
0.3,0.383763
0.30015,0.384294
0.3003,0.384822
0.30045,0.385349
0.3006,0.385875
0.30075,0.386398
0.3009,0.386919
0.30105,0.387438
0.3012,0.387956
0.30135,0.388471
0.3015,0.388983
0.30165,0.389494
0.3018,0.390002
0.30195,0.390509
0.3021,0.391012
0.30225,0.391513
0.3024,0.392012
0.30255,0.392509
0.3027,0.393003
0.30285,0.393494
0.303,0.393982
0.30315,0.394468
0.3033,0.39495
0.30345,0.39543
0.3036,0.395906
0.30375,0.396378
0.3039,0.396848
0.30405,0.397313
0.3042,0.397775
0.30435,0.398235
0.3045,0.39869
0.30465,0.399142
0.3048,0.39959
0.30495,0.400035
0.3051,0.400477
0.30525,0.400916
0.3054,0.401351
0.30555,0.401782
0.3057,0.402211
0.30585,0.402636
0.306,0.403057
0.30615,0.403477
0.3063,0.403892
0.30645,0.404306
0.3066,0.404717
0.30675,0.405125
0.3069,0.405531
0.30705,0.405935
0.3072,0.406337
0.30735,0.406736
0.3075,0.407132
0.30765,0.407526
0.3078,0.407916
0.30795,0.408304
0.3081,0.40869
0.30825,0.409073
0.3084,0.409453
0.30855,0.409831
0.3087,0.410208
0.30885,0.410581
0.309,0.410953
0.30915,0.411321
0.3093,0.411689
0.30945,0.412054
0.3096,0.412416
0.30975,0.412777
0.3099,0.413135
0.31005,0.413492
0.3102,0.413845
0.31035,0.414196
0.3105,0.414545
0.31065,0.414891
0.3108,0.415234
0.31095,0.415574
0.3111,0.415911
0.31125,0.416246
0.3114,0.416577
0.31155,0.416905
0.3117,0.41723
0.31185,0.417553
0.312,0.417872
0.31215,0.418188
0.3123,0.418502
0.31245,0.418814
0.3126,0.419124
0.31275,0.419431
0.3129,0.419736
0.31305,0.42004
0.3132,0.420341
0.31335,0.420641
0.3135,0.42094
0.31365,0.421236
0.3138,0.42153
0.31395,0.421822
0.3141,0.422111
0.31425,0.422398
0.3144,0.422682
0.31455,0.422964
0.3147,0.423243
0.31485,0.42352
0.315,0.423795
0.31515,0.424067
0.3153,0.424338
0.31545,0.424605
0.3156,0.42487
0.31575,0.425133
0.3159,0.425395
0.31605,0.425654
0.3162,0.425911
0.31635,0.426167
0.3165,0.426421
0.31665,0.426674
0.3168,0.426925
0.31695,0.427174
0.3171,0.427423
0.31725,0.42767
0.3174,0.427915
0.31755,0.428159
0.3177,0.428401
0.31785,0.428641
0.318,0.428879
0.31815,0.429114
0.3183,0.429348
0.31845,0.429579
0.3186,0.429808
0.31875,0.430035
0.3189,0.43026
0.31905,0.430483
0.3192,0.430703
0.31935,0.430921
0.3195,0.431137
0.31965,0.431352
0.3198,0.431564
0.31995,0.431774
0.3201,0.431982
0.32025,0.432189
0.3204,0.432394
0.32055,0.432597
0.3207,0.432799
0.32085,0.433
0.321,0.4332
0.32115,0.433398
0.3213,0.433594
0.32145,0.433789
0.3216,0.433981
0.32175,0.434172
0.3219,0.43436
0.32205,0.434546
0.3222,0.43473
0.32235,0.434913
0.3225,0.435093
0.32265,0.435271
0.3228,0.435447
0.32295,0.435621
0.3231,0.435794
0.32325,0.435965
0.3234,0.436134
0.32355,0.436302
0.3237,0.436469
0.32385,0.436636
0.324,0.436802
0.32415,0.436967
0.3243,0.437133
0.32445,0.437299
0.3246,0.437465
0.32475,0.437631
0.3249,0.437797
0.32505,0.437962
0.3252,0.438126
0.32535,0.438288
0.3255,0.438448
0.32565,0.438606
0.3258,0.438762
0.32595,0.438915
0.3261,0.439067
0.32625,0.439217
0.3264,0.439365
0.32655,0.439511
0.3267,0.439656
0.32685,0.4398
0.327,0.439943
0.32715,0.440085
0.3273,0.440226
0.32745,0.440367
0.3276,0.440508
0.32775,0.440649
0.3279,0.44079
0.32805,0.440932
0.3282,0.441074
0.32835,0.441217
0.3285,0.44136
0.32865,0.441503
0.3288,0.441645
0.32895,0.441786
0.3291,0.441925
0.32925,0.442061
0.3294,0.442194
0.32955,0.442323
0.3297,0.442449
0.32985,0.442573
0.33,0.442695
0.33015,0.442815
0.3303,0.442934
0.33045,0.443052
0.3306,0.443168
0.33075,0.443284
0.3309,0.443399
0.33105,0.443513
0.3312,0.443626
0.33135,0.443739
0.3315,0.443852
0.33165,0.443963
0.3318,0.444074
0.33195,0.444185
0.3321,0.444295
0.33225,0.444404
0.3324,0.444511
0.33255,0.444617
0.3327,0.444721
0.33285,0.444822
0.333,0.44492
0.33315,0.445015
0.3333,0.445107
0.33345,0.445196
0.3336,0.445283
0.33375,0.445368
0.3339,0.445452
0.33405,0.445536
0.3342,0.44562
0.33435,0.445701
0.3345,0.445779
0.33465,0.445853
0.3348,0.445926
0.33495,0.445998
0.3351,0.446069
0.33525,0.446141
0.3354,0.446213
0.33555,0.446286
0.3357,0.44636
0.33585,0.446436
0.336,0.446512
0.33615,0.446588
0.3363,0.446666
0.33645,0.446744
0.3366,0.44682
0.33675,0.446893
0.3369,0.44696
0.33705,0.447023
0.3372,0.447079
0.33735,0.447128
0.3375,0.44717
0.33765,0.447204
0.3378,0.447229
0.33795,0.447243
0.3381,0.447247
0.33825,0.447245
0.3384,0.447242
0.33855,0.447239
0.3387,0.447236
0.33885,0.447235
0.339,0.447234
0.33915,0.447233
0.3393,0.447233
0.33945,0.447235
0.3396,0.447245
0.33975,0.44726
0.3399,0.44728
0.34005,0.447306
0.3402,0.447335
0.34035,0.447367
0.3405,0.447401
0.34065,0.447436
0.3408,0.447472
0.34095,0.447508
0.3411,0.447544
0.34125,0.44758
0.3414,0.447616
0.34155,0.447651
0.3417,0.447684
0.34185,0.447717
0.342,0.447748
0.34215,0.447774
0.3423,0.447793
0.34245,0.447805
0.3426,0.447809
0.34275,0.447806
0.3429,0.447796
0.34305,0.447778
0.3432,0.447752
0.34335,0.447716
0.3435,0.44767
0.34365,0.44761
0.3438,0.447537
0.34395,0.447464
0.3441,0.447401
0.34425,0.447343
0.3444,0.44729
0.34455,0.447239
0.3447,0.44719
0.34485,0.447141
0.345,0.447092
0.34515,0.447044
0.3453,0.446996
0.34545,0.446948
0.3456,0.446905
0.34575,0.446869
0.3459,0.446839
0.34605,0.446811
0.3462,0.446785
0.34635,0.44676
0.3465,0.446735
0.34665,0.446711
0.3468,0.446686
0.34695,0.44666
0.3471,0.446634
0.34725,0.446608
0.3474,0.446581
0.34755,0.446553
0.3477,0.446524
0.34785,0.446493
0.348,0.446462
0.34815,0.446428
0.3483,0.446393
0.34845,0.446357
0.3486,0.446319
0.34875,0.446279
0.3489,0.446238
0.34905,0.446194
0.3492,0.446149
0.34935,0.446102
0.3495,0.446052
0.34965,0.446001
0.3498,0.445948
0.34995,0.445893
0.3501,0.445836
0.35025,0.445778
0.3504,0.445718
0.35055,0.445657
0.3507,0.445594
0.35085,0.44553
0.351,0.445464
0.35115,0.445397
0.3513,0.445329
0.35145,0.44526
0.3516,0.44519
0.35175,0.445118
0.3519,0.445045
0.35205,0.444971
0.3522,0.444896
0.35235,0.44482
0.3525,0.444743
0.35265,0.444664
0.3528,0.444584
0.35295,0.444503
0.3531,0.444421
0.35325,0.444337
0.3534,0.444253
0.35355,0.444167
0.3537,0.44408
0.35385,0.443992
0.354,0.443903
0.35415,0.443813
0.3543,0.443722
0.35445,0.44363
0.3546,0.443536
0.35475,0.443442
0.3549,0.443347
0.35505,0.44325
0.3552,0.443153
0.35535,0.443054
0.3555,0.442954
0.35565,0.442853
0.3558,0.442752
0.35595,0.44265
0.3561,0.442547
0.35625,0.442443
0.3564,0.442339
0.35655,0.442234
0.3567,0.442128
0.35685,0.442021
0.357,0.441913
0.35715,0.441804
0.3573,0.441694
0.35745,0.441584
0.3576,0.441472
0.35775,0.441359
0.3579,0.441245
0.35805,0.44113
0.3582,0.441012
0.35835,0.440894
0.3585,0.440774
0.35865,0.440653
0.3588,0.44053
0.35895,0.440407
0.3591,0.440282
0.35925,0.440155
0.3594,0.440028
0.35955,0.439899
0.3597,0.439769
0.35985,0.439637
0.36,0.439505
0.36015,0.43937
0.3603,0.439235
0.36045,0.439098
0.3606,0.438959
0.36075,0.438819
0.3609,0.438677
0.36105,0.438535
0.3612,0.438392
0.36135,0.438248
0.3615,0.438104
0.36165,0.437959
0.3618,0.437813
0.36195,0.437666
0.3621,0.437517
0.36225,0.437368
0.3624,0.437217
0.36255,0.437065
0.3627,0.436912
0.36285,0.436758
0.363,0.436603
0.36315,0.436447
0.3633,0.43629
0.36345,0.436131
0.3636,0.435971
0.36375,0.43581
0.3639,0.435648
0.36405,0.435484
0.3642,0.435319
0.36435,0.435153
0.3645,0.434985
0.36465,0.434815
0.3648,0.434644
0.36495,0.434472
0.3651,0.434299
0.36525,0.434124
0.3654,0.433948
0.36555,0.433771
0.3657,0.433592
0.36585,0.433412
0.366,0.433232
0.36615,0.433051
0.3663,0.432869
0.36645,0.432685
0.3666,0.4325
0.36675,0.432314
0.3669,0.432127
0.36705,0.431938
0.3672,0.431748
0.36735,0.431556
0.3675,0.431363
0.36765,0.431169
0.3678,0.430973
0.36795,0.430776
0.3681,0.430578
0.36825,0.430379
0.3684,0.43018
0.36855,0.429979
0.3687,0.429778
0.36885,0.429574
0.369,0.429369
0.36915,0.429163
0.3693,0.428954
0.36945,0.428743
0.3696,0.428531
0.36975,0.428317
0.3699,0.428102
0.37005,0.427884
0.3702,0.427665
0.37035,0.427444
0.3705,0.427222
0.37065,0.426998
0.3708,0.426773
0.37095,0.426547
0.3711,0.42632
0.37125,0.426092
0.3714,0.425864
0.37155,0.425634
0.3717,0.425404
0.37185,0.425173
0.372,0.424942
0.37215,0.424711
0.3723,0.42448
0.37245,0.424248
0.3726,0.424016
0.37275,0.423783
0.3729,0.423549
0.37305,0.423315
0.3732,0.423079
0.37335,0.422841
0.3735,0.422602
0.37365,0.42236
0.3738,0.422118
0.37395,0.421874
0.3741,0.421629
0.37425,0.421383
0.3744,0.421135
0.37455,0.420887
0.3747,0.420637
0.37485,0.420386
0.375,0.420135
0.37515,0.419882
0.3753,0.419629
0.37545,0.419375
0.3756,0.41912
0.37575,0.418864
0.3759,0.418609
0.37605,0.418352
0.3762,0.418095
0.37635,0.417838
0.3765,0.41758
0.37665,0.417321
0.3768,0.417062
0.37695,0.416803
0.3771,0.416543
0.37725,0.416282
0.3774,0.416022
0.37755,0.415762
0.3777,0.415501
0.37785,0.41524
0.378,0.41498
0.37815,0.414719
0.3783,0.414458
0.37845,0.414197
0.3786,0.413936
0.37875,0.413676
0.3789,0.413417
0.37905,0.413158
0.3792,0.412899
0.37935,0.412638
0.3795,0.412377
0.37965,0.412115
0.3798,0.411853
0.37995,0.411589
0.3801,0.411326
0.38025,0.411062
0.3804,0.410798
0.38055,0.410533
0.3807,0.410269
0.38085,0.410004
0.381,0.409739
0.38115,0.409474
0.3813,0.409208
0.38145,0.408942
0.3816,0.408675
0.38175,0.408409
0.3819,0.408142
0.38205,0.407875
0.3822,0.407608
0.38235,0.407341
0.3825,0.407074
0.38265,0.406807
0.3828,0.40654
0.38295,0.406273
0.3831,0.406006
0.38325,0.405738
0.3834,0.405471
0.38355,0.405203
0.3837,0.404935
0.38385,0.404668
0.384,0.404401
0.38415,0.404134
0.3843,0.403866
0.38445,0.403597
0.3846,0.403329
0.38475,0.403061
0.3849,0.402792
0.38505,0.402525
0.3852,0.402257
0.38535,0.40199
0.3855,0.401723
0.38565,0.401456
0.3858,0.40119
0.38595,0.400925
0.3861,0.400661
0.38625,0.400397
0.3864,0.400134
0.38655,0.399873
0.3867,0.399612
0.38685,0.399352
0.387,0.399093
0.38715,0.398834
0.3873,0.398576
0.38745,0.398318
0.3876,0.39806
0.38775,0.397802
0.3879,0.397545
0.38805,0.397288
0.3882,0.397032
0.38835,0.396776
0.3885,0.39652
0.38865,0.396265
0.3888,0.39601
0.38895,0.395754
0.3891,0.395498
0.38925,0.395243
0.3894,0.394986
0.38955,0.39473
0.3897,0.394474
0.38985,0.394218
0.39,0.393962
0.39015,0.393707
0.3903,0.393453
0.39045,0.393199
0.3906,0.392945
0.39075,0.392692
0.3909,0.39244
0.39105,0.392189
0.3912,0.391938
0.39135,0.391688
0.3915,0.391439
0.39165,0.391189
0.3918,0.39094
0.39195,0.390691
0.3921,0.390441
0.39225,0.390193
0.3924,0.389945
0.39255,0.389699
0.3927,0.389452
0.39285,0.389207
0.393,0.388961
0.39315,0.388715
0.3933,0.388468
0.39345,0.388221
0.3936,0.387974
0.39375,0.387726
0.3939,0.387479
0.39405,0.387231
0.3942,0.386984
0.39435,0.386738
0.3945,0.386492
0.39465,0.386246
0.3948,0.386001
0.39495,0.385754
0.3951,0.385508
0.39525,0.385262
0.3954,0.385016
0.39555,0.384771
0.3957,0.384526
0.39585,0.384281
0.396,0.384038
0.39615,0.383795
0.3963,0.383553
0.39645,0.383311
0.3966,0.383071
0.39675,0.382831
0.3969,0.382591
0.39705,0.382352
0.3972,0.382113
0.39735,0.381874
0.3975,0.381636
0.39765,0.381398
0.3978,0.38116
0.39795,0.380924
0.3981,0.380688
0.39825,0.380452
0.3984,0.380216
0.39855,0.37998
0.3987,0.379743
0.39885,0.379508
0.399,0.379274
0.39915,0.379041
0.3993,0.378808
0.39945,0.378577
0.3996,0.378346
0.39975,0.378117
0.3999,0.377889
0.40005,0.377664
0.4002,0.377441
0.40035,0.377219
0.4005,0.376998
0.40065,0.37678
0.4008,0.376562
0.40095,0.376346
0.4011,0.376129
0.40125,0.375913
0.4014,0.375698
0.40155,0.375483
0.4017,0.375267
0.40185,0.375052
0.402,0.374838
0.40215,0.374623
0.4023,0.374409
0.40245,0.374196
0.4026,0.373983
0.40275,0.37377
0.4029,0.373559
0.40305,0.373348
0.4032,0.373138
0.40335,0.372928
0.4035,0.372719
0.40365,0.372512
0.4038,0.372305
0.40395,0.3721
0.4041,0.371896
0.40425,0.371693
0.4044,0.371492
0.40455,0.371292
0.4047,0.371094
0.40485,0.370896
0.405,0.370698
0.40515,0.370502
0.4053,0.370306
0.40545,0.370112
0.4056,0.36992
0.40575,0.369728
0.4059,0.369538
0.40605,0.36935
0.4062,0.369164
0.40635,0.368978
0.4065,0.368794
0.40665,0.368613
0.4068,0.368432
0.40695,0.368254
0.4071,0.368077
0.40725,0.367902
0.4074,0.367728
0.40755,0.367556
0.4077,0.367385
0.40785,0.367216
0.408,0.367048
0.40815,0.366881
0.4083,0.366715
0.40845,0.36655
0.4086,0.366385
0.40875,0.36622
0.4089,0.366055
0.40905,0.365891
0.4092,0.365727
0.40935,0.365564
0.4095,0.365401
0.40965,0.36524
0.4098,0.36508
0.40995,0.364921
0.4101,0.364764
0.41025,0.364609
0.4104,0.364456
0.41055,0.364305
0.4107,0.364156
0.41085,0.36401
0.411,0.363866
0.41115,0.363724
0.4113,0.363584
0.41145,0.363446
0.4116,0.363311
0.41175,0.363178
0.4119,0.363047
0.41205,0.362919
0.4122,0.362792
0.41235,0.362668
0.4125,0.362545
0.41265,0.362423
0.4128,0.362302
0.41295,0.362183
0.4131,0.362065
0.41325,0.361948
0.4134,0.361832
0.41355,0.361717
0.4137,0.361604
0.41385,0.361493
0.414,0.361382
0.41415,0.361274
0.4143,0.361166
0.41445,0.36106
0.4146,0.360954
0.41475,0.36085
0.4149,0.360747
0.41505,0.360645
0.4152,0.360544
0.41535,0.360444
0.4155,0.360345
0.41565,0.360249
0.4158,0.360153
0.41595,0.36006
0.4161,0.359969
0.41625,0.359878
0.4164,0.359789
0.41655,0.359702
0.4167,0.359617
0.41685,0.359534
0.417,0.359452
0.41715,0.359372
0.4173,0.359295
0.41745,0.359219
0.4176,0.359146
0.41775,0.359074
0.4179,0.359004
0.41805,0.358936
0.4182,0.35887
0.41835,0.358806
0.4185,0.358745
0.41865,0.358685
0.4188,0.358627
0.41895,0.358572
0.4191,0.358517
0.41925,0.358464
0.4194,0.358413
0.41955,0.358364
0.4197,0.358317
0.41985,0.358269
0.42,0.358222
0.42015,0.358176
0.4203,0.358131
0.42045,0.358086
0.4206,0.358043
0.42075,0.358001
0.4209,0.357961
0.42105,0.357924
0.4212,0.357889
0.42135,0.357856
0.4215,0.357826
0.42165,0.357797
0.4218,0.357771
0.42195,0.357747
0.4221,0.357724
0.42225,0.357705
0.4224,0.357687
0.42255,0.357671
0.4227,0.357657
0.42285,0.357644
0.423,0.357632
0.42315,0.357621
0.4233,0.357612
0.42345,0.357602
0.4236,0.357594
0.42375,0.357586
0.4239,0.35758
0.42405,0.357575
0.4242,0.357573
0.42435,0.357571
0.4245,0.357571
0.42465,0.357574
0.4248,0.35758
0.42495,0.357587
0.4251,0.357596
0.42525,0.357608
0.4254,0.357621
0.42555,0.357636
0.4257,0.357653
0.42585,0.357673
0.426,0.357694
0.42615,0.357718
0.4263,0.357744
0.42645,0.357773
0.4266,0.357804
0.42675,0.357836
0.4269,0.35787
0.42705,0.357906
